Date,AAPL,SPY
2020-12-04,119.2551040649414,346.77471923828125
2020-12-07,120.71834564208984,346.0621337890625
2020-12-08,121.33292388916016,347.07476806640625
2020-12-09,118.79661560058594,343.9619140625
2020-12-10,120.2208480834961,343.8493347167969
2020-12-11,119.41117858886719,343.4461669921875
2020-12-14,118.79661560058594,341.9085388183594
2020-12-15,124.7471694946289,346.5309143066406
2020-12-16,124.67888641357422,347.07476806640625
2020-12-17,125.54707336425781,349.01556396484375
2020-12-18,123.55706024169922,347.6219787597656
2020-12-21,125.08859252929688,346.3790588378906
2020-12-22,128.64920043945312,345.7953186035156
2020-12-23,127.75174713134766,346.10601806640625
2020-12-24,128.7369842529297,347.45257568359375
2020-12-28,133.34129333496094,350.43743896484375
2020-12-29,131.56591796875,349.7688293457031
2020-12-30,130.44412231445312,350.2678527832031
2020-12-31,129.43934631347656,352.04754638671875
2021-01-04,126.23968505859375,347.25482177734375
2021-01-05,127.80046844482422,349.64642333984375
2021-01-06,123.4985122680664,351.73681640625
2021-01-07,127.71268463134766,356.9626770019531
2021-01-08,128.81504821777344,358.99658203125
2021-01-11,125.82022857666016,356.5767517089844
2021-01-12,125.6446533203125,356.6519775390625
2021-01-13,127.68343353271484,357.6124572753906
2021-01-14,125.751953125,356.360107421875
2021-01-15,124.02529907226562,353.76129150390625
2021-01-19,124.69839477539062,356.5390319824219
2021-01-20,128.7954864501953,361.4729919433594
2021-01-21,133.51695251464844,361.8026123046875
2021-01-22,135.66307067871094,360.52197265625
2021-01-25,139.41871643066406,361.9438781738281
2021-01-26,139.65283203125,361.3788146972656
2021-01-27,138.5797882080078,352.54656982421875
2021-01-28,133.73153686523438,355.5785827636719
2021-01-29,128.72723388671875,348.4600524902344
2021-02-01,130.85382080078125,354.2602844238281
2021-02-02,131.68301391601562,359.2696228027344
2021-02-03,130.65870666503906,359.5521545410156
2021-02-04,134.02418518066406,363.63873291015625
2021-02-05,133.60897827148438,365.0699157714844
2021-02-08,133.7555389404297,367.70648193359375
2021-02-09,132.87623596191406,367.461669921875
2021-02-10,132.27053833007812,367.3015441894531
2021-02-11,132.0165252685547,367.8947448730469
2021-02-12,132.2509765625,369.71209716796875
2021-02-16,130.1212615966797,369.39190673828125
2021-02-17,127.82536315917969,369.4766845703125
2021-02-18,126.72142791748047,367.9042053222656
2021-02-19,126.87774658203125,367.2544860839844
2021-02-22,123.09690856933594,364.4296875
2021-02-23,122.96012878417969,364.8722229003906
2021-02-24,122.46186828613281,368.8929443359375
2021-02-25,118.20231628417969,360.00408935546875
2021-02-26,118.46609497070312,358.14910888671875
2021-03-01,124.84566497802734,366.83074951171875
2021-03-02,122.23719024658203,363.96826171875
2021-03-03,119.24766540527344,359.147216796875
2021-03-04,117.36215209960938,354.7028503417969
2021-03-05,118.62242126464844,361.2282409667969
2021-03-08,113.67900085449219,359.42974853515625
2021-03-09,118.30001068115234,364.5614929199219
2021-03-10,117.2155990600586,366.83074951171875
2021-03-11,119.14999389648438,370.5501708984375
2021-03-12,118.24140167236328,371.04913330078125
2021-03-15,121.13320922851562,373.26190185546875
2021-03-16,122.67680358886719,372.79107666015625
2021-03-17,121.8854751586914,374.0622863769531
2021-03-18,117.75292205810547,368.6198425292969
2021-03-19,117.22538757324219,367.9378356933594
2021-03-22,120.54702758789062,370.8757629394531
2021-03-23,119.71662139892578,367.9566650390625
2021-03-24,117.32305908203125,366.0861511230469
2021-03-25,117.81155395507812,368.1455993652344
2021-03-26,118.4172592163086,374.0782775878906
2021-03-29,118.59310913085938,373.8893127441406
2021-03-30,117.13744354248047,372.8973388671875
2021-03-31,119.33562469482422,374.4088134765625
2021-04-01,120.166015625,378.4521484375
2021-04-05,122.99920654296875,383.8841247558594
2021-04-06,123.30204772949219,383.6573486328125
2021-04-07,124.953125,384.1014099121094
2021-04-08,127.35645294189453,385.9246520996094
2021-04-09,129.93560791015625,388.7303771972656
2021-04-12,128.21615600585938,388.87213134765625
2021-04-13,131.3326416015625,390.0246276855469
2021-04-14,128.98793029785156,388.69256591796875
2021-04-15,131.4010467529297,392.86810302734375
2021-04-16,131.06890869140625,394.18133544921875
2021-04-19,131.7332305908203,392.2445983886719
2021-04-20,130.04306030273438,389.37274169921875
2021-04-21,130.42410278320312,393.0570068359375
2021-04-22,128.9000701904297,389.4672546386719
2021-04-23,131.2251739501953,393.69000244140625
2021-04-26,131.6160125732422,394.5118103027344
2021-04-27,131.29359436035156,394.4268493652344
2021-04-28,130.5022430419922,394.31353759765625
2021-04-29,130.40452575683594,396.82635498046875
2021-04-30,128.43112182617188,394.2190246582031
2021-05-03,129.48622131347656,395.0692443847656
2021-05-04,124.90426635742188,392.6319274902344
2021-05-05,125.14852905273438,392.75469970703125
2021-05-06,126.7507553100586,395.89111328125
2021-05-07,127.4260025024414,398.77239990234375
2021-05-10,124.13782501220703,394.8236083984375
2021-05-11,123.21791076660156,391.2999572753906
2021-05-12,120.14503479003906,382.9866638183594
2021-05-13,122.29801940917969,387.5872802734375
2021-05-14,124.7249755859375,393.53875732421875
2021-05-17,123.5702133178711,392.5374755859375
2021-05-18,122.18057250976562,389.15545654296875
2021-05-19,122.02400207519531,388.13525390625
2021-05-20,124.58798217773438,392.3107604980469
2021-05-21,122.74817657470703,391.9896240234375
2021-05-24,124.38248443603516,395.9856262207031
2021-05-25,124.18673706054688,395.1070251464844
2021-05-26,124.13782501220703,395.89111328125
2021-05-27,122.60138702392578,396.0989685058594
2021-05-28,121.94569396972656,396.8074645996094
2021-06-01,121.62277221679688,396.4579772949219
2021-06-02,122.3861083984375,397.0814514160156
2021-06-03,120.8985824584961,395.60772705078125
2021-06-04,123.1983413696289,399.2258605957031
2021-06-07,123.2081298828125,398.83856201171875
